Liparis ambohimangana	0.49			8.96							46.04	48.13						0.03								0.05	6.65			24.51						34.2					8.16		10.7		14.69						13.44					41.07				3.87					26.05	48.51	35.59																20.46																	48.39
Cleisostoma appendiculatum	31.45				7.88						2.1		28.67											5.89			3.67		12.61	35.14																	36.33				41.55		33.02			19.85		34.31					27.12		8.7	31.1			40.5		21.64							32.25	2.52					28.16	37.25									22.82			34.0	9.24		
Cleisostoma longioperculatum												3.18										13.91										25.33	17.74	5.94		44.55	12.09	33.52			42.48	37.28					24.22		36.61							34.71		16.3	47.6							7.38				44.07		6.14		35.56							32.53						46.63					24.78	36.02	8.39			43.43		1.17	
Coelogyne squamulosa																																		20.89																																																																		
Coelogyne tenompokensis	23.16																							1.87			24.45		38.37								9.56		27.56		24.2				4.59			48.51					13.77							0.55				21.89						13.41			42.96			42.98	3.39													0.09	20.36		48.65			25.95			7.24	
Corybas naviculisepalus																																																																																																				
Cranichis hassleri																																																																																																				
Cyrtochilum ferrugineum																																			36.14																																																																	
Cyrtorchis injoloensis																																																																																																				
Dendrobium minimum									23.71								38.99						4.11	5.89					27.29		1.38		35.55			46.52					8.21			3.73					27.88	14.75						6.62	25.02	39.72		40.55		44.72											36.37	7.74		48.91	13.99				26.7									4.69		25.05		1.13	22.39	12.59				47.49
Dendrobium regale															28.33															40.2																																																																						
Dendrobium sphenochilum									46.53							23.03																																												31.07																																								
Dendrochilum curranii				7.52				42.3																33.66										41.01			26.46		17.03		0.68		4.93				48.2		0.89		16.64						21.84							43.3	34.7		13.05	7.77									28.31		4.33											7.56				4.83						
Disa cooperi																																																																												46.24													12.69											
Disa minor		1.14	0.51	2.58	21.43		2.08		0.68	0.46	1.31	5.68		7.51		3.75	36.49		16.78	17.87	10.51	17.93	1.17	10.82		47.97	3.32	5.96	0.14	9.83	11.89		8.05	9.15		18.86	26.95	17.8	22.94				9.03	17.12	15.22	31.46	15.21	28.41	30.41	30.44		12.04	33.74		9.98	5.68	8.52	42.14	14.45	29.09	4.52	22.04		45.76		4.66	0.22	0.89	1.4	28.55	48.85	0.52	0.12		5.12	7.09	8.95	5.7	14.93		23.56	1.72	8.62	0.97	17.74		8.97		5.24	25.11	13.11	38.34	14.28	22.48	13.79	19.84	40.64	28.01		30.47
Disperis cucullata									17.68			21.6					31.7		31.38				0.99						12.57				15.97		28.02				38.02			16.67		48.86					27.76					22.84		19.86				11.19					5.42							37.24		25.25			8.63		13.0	1.74	37.35				28.89							6.17			6.89					
Diuris cuneata																			39.21																																											37.75																																						
Diuris filifolia																			13.85																																																																																	
Epidendrum aggregatum																																																																					9.28	23.18																														
Epidendrum davidsei																																																																																							39.61													
Epidendrum longicaule																																																																																																				
Epidendrum megagastrium																																																														42.56																																						
Epidendrum microdiothoneum																																																																																																				
Epidendrum pallens																																																																																																				
Epidendrum puyoense																																																																																																				
Epipactis atrorubens																																																																																																				
Fernandezia maculata																																																																																																				
Galeottia ciliata																												33.82																																																										40.43														
Habenaria chirensis																																																																																																				
Habenaria corticicola						2.78		32.78		17.65			42.45			27.67													3.23	12.99		35.04			16.71				48.38						22.64			28.3											37.59			17.69							20.51	3.49			9.33							14.65					47.01											34.7			0.25	
Habenaria egleriana																																																																																																				
Habenaria flexuosa																																																																																																				
Habenaria helicoplectrum		41.1	19.64			9.34												46.1		34.77														26.34																	31.52	39.16						8.17	47.37								19.76		45.63		41.42		18.39	15.98	49.89	31.22					11.0							0.81				23.5								
Habenaria irazuensis																																																																																																				
Habenaria lucida																									41.23																10.89																					44.5								48.54						27.0															32.22									
Habenaria nyikensis				10.71		20.44		24.86						28.7	47.04	40.3	34.77			0.55		18.93			26.46			13.16	28.57			46.94				0.41		43.7		42.46		39.69						14.46	10.29	48.88					42.2					38.35				39.41	32.39					24.04	11.26						36.92	20.9		27.65	10.34			24.03					32.86		41.95							7.01	38.32	
Herminium alaschanicum																											12.19																																																																									
Lepanthes candida																																																																																																				
Lepanthes demissa																															15.69																																																																					
Liparis brachystalix																																																																																																				
Liparis phyllocardia																																																																																																				29.89
Luisia trichorrhiza	30.06		30.0	16.47							27.51				30.91	23.9								18.39							10.5	14.1				8.88				25.97		3.46					47.43								7.24	17.41				44.96				5.65				44.72																			30.41	32.98							35.26					
Macropodanthus teysmannii																																																																																																				
Malaxis lobulata										4.54	19.97		47.1	45.61	2.7				10.45					11.03				6.12																						37.47	29.52						17.89						33.52	41.83		25.74			28.23	10.79	33.17							14.33									11.78							26.53					3.46	
Malaxis warmingii		9.82		2.56	9.68	13.41	8.38	11.16	37.2	6.53	6.98		35.91		1.04	6.27	37.32		45.2	3.84	1.48		17.69		6.27	15.87		40.93	28.27		33.22			15.19	1.55	13.3	11.21	27.99	22.57	18.83	2.62	3.52	19.08		13.15	29.01	6.7		13.4	21.03	31.65	19.14	13.69	35.95	13.82		14.29	14.26	13.09			34.42	11.29	2.96			10.14	7.84	8.89		9.9	18.47	28.66	24.33	21.1	47.3	18.96	0.41		0.11	7.41	6.58	32.44		31.06	6.45	12.71	5.08	6.24	21.02	4.23	36.92	5.73	6.74	1.57	35.74	19.51	2.22	23.18	9.75
Masdevallia guttulata																																								42.71																																																												
Masdevallia impostor																																																																																																				
Maxillaria darienensis																																																																																									28.04											
Micropera fasciculata																																																																																																				
Nervilia bandana																	47.17																																																																																			
Nervilia pectinata	48.88		38.64			13.57					47.21	16.56			36.2						37.82			30.36				2.33		30.49	25.55					13.47		49.06			11.62		49.94		12.25								10.96	1.66		33.22	0.4		5.41	22.78	33.82	22.33	23.44	10.5	36.99		23.29							8.42			42.78			12.54						8.12	42.35		12.95					6.6						
Oberonia similis																49.31																																																																																				
Oncidium pentadactylon																																																				40.75																																								41.22								
Oncidium polyadenium																																																																																																				
Orchis galilaea																																																				6.4																																																
Pheladenia deformis																																																																																																				
Pinalia saccifera													29.3					25.96														47.65							38.32		11.2							33.71	29.27							19.07							39.68				11.32	32.36				40.44				16.12	7.33	45.22	47.61			16.16	39.66		17.93		16.73	35.77			15.5									
Platanthera transversa			23.79								49.29																																																																																									
Platycoryne pervillei																					38.47																																																																															
Pleurothallis pandurata																																																										18.34																																										
Pleurothallis peculiaris																																								20.5																																																												
Pleurothallis phratria																																																																							39.05																													
Ponthieva diptera																																							45.03																																																							19.23						
Prasophyllum dossenum																																																																																																				
Prosthechea tigrina																																																																																																				
Pseudocentrum bursarium																																																																																												12.98								
Pterostylis psammophilus	27.02	14.32	34.88	41.44		3.07	32.74	29.46	16.36	12.81	16.73	6.59	27.68		43.05	5.85	5.28	16.73	5.28		20.35	11.4		30.87	18.48		1.94	11.17	12.9		2.44			7.08		12.98		48.93	22.51	10.46	26.69	14.13			6.11	14.72	3.3	5.49		49.38	8.4	0.44	28.33	26.26	12.71	14.86	6.05	1.62	12.5	13.74		20.78		10.45	46.02	0.56	2.11			8.13	32.18	33.61	11.26			8.38	13.65	21.42	7.47			4.47				32.82	43.13	29.9	18.49	7.35	15.62	45.84	34.3	24.52	9.13		18.55	5.74	2.98	30.03
